"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000100568",955.023763953565,-0.511401931994151,0.0657757417335362,-7.77493219408896,7.54878295118451e-15,4.12051715313175e-14,"10490","10490","10490"
"ENSG00000158604",1342.18264064197,0.476965186074067,0.0613529795398913,7.77411610081541,7.59760329988182e-15,4.14563041220504e-14,"222068","222068","222068"
"ENSG00000065809",997.784033429773,-0.502316018680646,0.0647074584500517,-7.76287665614912,8.30243486172102e-15,4.52854496639691e-14,"83641","83641","83641"
"ENSG00000154856",33.0237651765277,-3.34225410354571,0.430645598184857,-7.76103161772253,8.42413103294688e-15,4.59322394241847e-14,"147495","147495","147495"
"ENSG00000082996",446.846638943372,0.713742711717082,0.091974238715043,7.7602459306939,8.47648526238119e-15,4.62006064337922e-14,"11342","11342","11342"
"ENSG00000125991",2995.83546236178,0.369561229608174,0.0476683380450514,7.75276094708612,8.991579143018e-15,4.89807190010064e-14,"51614","51614","51614"
"ENSG00000102054",1211.09123945631,-0.526429200771222,0.0679023590267787,-7.7527380243684,8.99320298661442e-15,4.89807190010064e-14,"5931","5931","5931"
"ENSG00000104047",373.600117527575,0.783611272188795,0.101093396923858,7.75135959452423,9.09138317093626e-15,4.94971574337859e-14,"56986","56986","56986"
"ENSG00000087338",347.070134092368,0.79949855260477,0.103145976089359,7.75113662128843,9.10736349174732e-15,4.95658504953368e-14,"64395","64395","64395"
"ENSG00000137992",438.486630818838,0.7070290009435,0.0912354459086601,7.74949904504592,9.22557738430565e-15,5.01906827205229e-14,"1629","1629","1629"
"ENSG00000086666",972.188838808122,0.512406125000557,0.0661437960323473,7.74685088757179,9.41994644819011e-15,5.12292143001571e-14,"54469","54469","54469"
"ENSG00000175567",35.3534567964114,-2.89558837241469,0.373786935786815,-7.74662807922789,9.43648270795076e-15,5.13002147361779e-14,"7351","7351","7351"
"ENSG00000198492",1595.1888988171,0.422351768513475,0.0545213849086926,7.74653412089203,9.44346461337935e-15,5.13192409557466e-14,"51441","51441","51441"
"ENSG00000172315",568.934303862691,0.622736492817247,0.0805045746485239,7.73541746585286,1.03064344561281e-14,5.59882900900905e-14,"112858","112858","112858"
"ENSG00000170949",344.582041689871,0.804655598471106,0.104027184387097,7.7350512100461,1.03361490106037e-14,5.61290214142509e-14,"90338","90338","90338"
"ENSG00000143545",2985.1932894498,0.365985334541129,0.0473268776445756,7.73313923833463,1.04926425225442e-14,5.69578510118808e-14,"5872","5872","5872"
"ENSG00000144566",1274.51739102751,0.456565857362822,0.0590446743813205,7.73254933060079,1.05413950184035e-14,5.720142849088e-14,"5868","5868","5868"
"ENSG00000148926",1290.96787580013,0.45898446398316,0.059380036155069,7.72960903534208,1.07877376923217e-14,5.85166279386961e-14,"133","133","133"
"ENSG00000056097",2348.00987609793,-0.393472254434589,0.0509052647257211,-7.72950021092373,1.07969630706372e-14,5.85451220511595e-14,"51663","51663","51663"
"ENSG00000102575",33.3164252378034,3.42443741041374,0.443065478380613,7.72896462827553,1.08424792923515e-14,5.87703051896567e-14,"54","54","54"
"ENSG00000010017",1039.11048368597,0.512900687556975,0.0663769052037131,7.72709553093601,1.10028077774704e-14,5.96174194942494e-14,"10048","10048","10048"
"ENSG00000175662",1363.03653673341,-0.469984613452765,0.0608555061705873,-7.72295956483094,1.1365923833976e-14,6.15622879327962e-14,"146691","146691","146691"
"ENSG00000152804",143.528088174133,-1.22894124197517,0.159187861765021,-7.72006878130709,1.16266947934921e-14,6.29515899582979e-14,"3087","3087","3087"
"ENSG00000121064",637.612984151474,0.606313491993154,0.0786005551513732,7.71385762893764,1.22070643394637e-14,6.60696710374647e-14,"59342","59342","59342"
"ENSG00000102908",1559.0437869052,0.462013950500771,0.059906201723891,7.71228916548913,1.23580729513178e-14,6.68624372821297e-14,"10725","10725","10725"
"ENSG00000183735",539.156530923751,0.661444774419914,0.0857828454767954,7.71068820046122,1.25141061852078e-14,6.76817970486576e-14,"29110","29110","29110"
"ENSG00000123064",729.85509330689,-0.584777752404965,0.075850614437928,-7.70959809275527,1.26214579291668e-14,6.82373613206386e-14,"79039","79039","79039"
"ENSG00000161547",1236.57896605036,-0.510317125699796,0.0662062249020135,-7.70799311477245,1.27811642320501e-14,6.9075466979081e-14,"6427","6427","6427"
"ENSG00000065518",863.497361343166,0.53432874213317,0.0693398597153955,7.7059391860081,1.29884474612248e-14,7.01699921860449e-14,"4710","4710","4710"
"ENSG00000114573",1288.01911109514,-0.444999991625428,0.0577652640084006,-7.70359141024116,1.32294392098162e-14,7.14457585468198e-14,"523","523","523"
"ENSG00000184584",535.487137787206,-0.658146267838324,0.0855647637140721,-7.69179086425835,1.45089644718758e-14,7.83271495921268e-14,"340061","340061","340061"
"ENSG00000054598",437.695036757538,0.707558412022875,0.091994508193893,7.69131142623844,1.4563446202984e-14,7.85924826582122e-14,"2296","2296","2296"
"ENSG00000115677",22879.0667022687,-0.270266384271775,0.0351435614903337,-7.69035273633586,1.46729928661867e-14,7.91546738147363e-14,"3069","3069","3069"
"ENSG00000168702",34.6315391639251,3.4739817517874,0.451735971332988,7.69029249881592,1.46799030359401e-14,7.91629750983116e-14,"53353","53353","53353"
"ENSG00000130052",41.4878523991622,-2.50136973086177,0.32535987143302,-7.68800934130165,1.49441901566076e-14,8.05586958771336e-14,"9754","9754","9754"
"ENSG00000005020",769.04816838171,0.557176328212075,0.0725179042913886,7.68329330055169,1.55050047539986e-14,8.35512833873604e-14,"8935","8935","8935"
"ENSG00000147862",30.6958951111512,-3.48674709088105,0.453836696851179,-7.68282317201955,1.5562032874971e-14,8.38279387833779e-14,"4781","4781","4781"
"ENSG00000164284",221.819356821967,-0.994876461150678,0.129501392564511,-7.68236110399417,1.56182843026251e-14,8.41002097377016e-14,"134266","134266","134266"
"ENSG00000133597",108.124304085703,-1.4085563218492,0.183368399877726,-7.6815652140088,1.57156440908269e-14,8.45935582945972e-14,"90956","90956","90956"
"ENSG00000143819",619.564270940513,0.625031652849455,0.0813812640290103,7.68028931851743,1.5872969356734e-14,8.54092086088156e-14,"2052","2052","2052"
"ENSG00000100823",2010.91939756883,0.395893767496762,0.0515802264303952,7.67530107745843,1.65030569988981e-14,8.87671730108615e-14,"328","328","328"
"ENSG00000103544",852.90525233153,-0.543411495319856,0.0708042045698379,-7.67484782325124,1.65615144689153e-14,8.90491062542405e-14,"57020","57020","57020"
"ENSG00000105472",1413.66753304453,0.44196273862571,0.0575925067492486,7.67396252693023,1.66762817773036e-14,8.96061918232397e-14,"6320","6320","6320"
"ENSG00000204388",323.459981089822,0.848478342531673,0.110565980721706,7.67395483668066,1.66772821394454e-14,8.96061918232397e-14,"3304","3304","3304"
"ENSG00000151233",987.007537081321,0.532723374452062,0.0694218928620657,7.67370857361279,1.67093477372582e-14,8.97457605509154e-14,"283464","283464","283464"
"ENSG00000166922",190.173143130195,1.04094776797193,0.135660407019759,7.67318771069526,1.67773685763475e-14,9.00782725239377e-14,"6447","6447","6447"
"ENSG00000142864",4982.12860628083,-0.315774795142767,0.0412004988655304,-7.66434397246957,1.79747572073782e-14,9.64719489156375e-14,"26135","26135","26135"
"ENSG00000165891",770.012638149578,0.627836600564867,0.0819660201233523,7.65971801021964,1.86341777231235e-14,9.99747037799032e-14,"144455","144455","144455"
"ENSG00000196782",235.190289537321,0.96495676313456,0.126012986249486,7.65759777507451,1.89443111094006e-14,1.01601621954274e-13,"55534","55534","55534"
"ENSG00000120594",728.644505111401,0.569883407369919,0.07446396606865,7.65314335855454,1.96125057363462e-14,1.05147002379873e-13,"84898","84898","84898"
"ENSG00000105939",794.154027511079,-0.532259738454595,0.0695638757546258,-7.65138130503319,1.98831791540413e-14,1.06559379771731e-13,"56829","56829","56829"
"ENSG00000130813",231.130016294697,0.943898557471266,0.123368285884629,7.65106324289839,1.99324274919565e-14,1.06784484324411e-13,"55337","55337","55337"
"ENSG00000166923",35076.5111052861,0.287451727817038,0.0375942211727149,7.64616791757518,2.07057243774641e-14,1.10886978879021e-13,"26585","26585","26585"
"ENSG00000131943",639.277242380691,0.603600447920883,0.0789926077831521,7.64122700668228,2.15161322879302e-14,1.15185164424089e-13,"83636","83636","83636"
"ENSG00000133056",67.1233525045707,-1.8570883617976,0.243123655669573,-7.63845195023538,2.19848969752e-14,1.17651928692991e-13,"5287","5287","5287"
"ENSG00000116852",50.116200530578,2.3119114405793,0.302770578060757,7.63585238495457,2.24331235265254e-14,1.20007032498704e-13,"23046","23046","23046"
"ENSG00000027847",528.130235762243,-0.645741645125826,0.0845885980779825,-7.63390882220929,2.27741008242641e-14,1.21786900561685e-13,"11285","11285","11285"
"ENSG00000155760",2908.13810147735,-0.37639584635846,0.0493204608876028,-7.63163684167986,2.31791622550176e-14,1.23908049805749e-13,"8324","8324","8324"
"ENSG00000101680",1483.65753729879,0.455072744534457,0.0596437283914121,7.62985072878142,2.35025684118777e-14,1.25591317351071e-13,"284217","284217","284217"
"ENSG00000088367",864.837350762728,-0.514497671829754,0.0674752983615616,-7.62497809306236,2.4407583226996e-14,1.30380196302815e-13,"2036","2036","2036"
"ENSG00000178904",825.827108775276,-0.565298225682799,0.0741443232485691,-7.62429544049696,2.45370823360406e-14,1.31024463575567e-13,"147991","147991","147991"
"ENSG00000100442",415.006670376465,-0.720736855354028,0.0945331966886026,-7.62416675412104,2.45615697223381e-14,1.31107719872445e-13,"2287","2287","2287"
"ENSG00000064687",92.4926954978586,1.6058717598798,0.210719821204024,7.62088611647483,2.51940150819027e-14,1.34434972584027e-13,"10347","10347","10347"
"ENSG00000184949",51.8053084338374,2.16291350132775,0.283920047322483,7.61803726691782,2.57561946693804e-14,1.37385015214379e-13,"646851","646851","646851"
"ENSG00000172053",2472.05639307443,0.363738576704987,0.0477493333736997,7.6176681642499,2.58299287360728e-14,1.37728469505152e-13,"5859","5859","5859"
"ENSG00000122591",1870.12004433111,-0.440498257136594,0.0578411714823023,-7.61565241242345,2.62362848737425e-14,1.39844617167891e-13,"84668","84668","84668"
"ENSG00000111880",434.779273283993,-0.695438141070986,0.0913386059419215,-7.61384667413456,2.66056394202258e-14,1.41762080179063e-13,"8732","8732","8732"
"ENSG00000204209",1361.96114992921,-0.452953348131636,0.0595031568928264,-7.61225742942461,2.69349394049722e-14,1.43464812775743e-13,"1616","1616","1616"
"ENSG00000137710",2075.1367820073,-0.40597915132471,0.0533375505660922,-7.61150722175831,2.70917760656363e-14,1.44248047563348e-13,"5962","5962","5962"
"ENSG00000109881",96.4713575960239,-1.46290247836984,0.192216880127653,-7.61068683144951,2.72643132196596e-14,1.45089514070736e-13,"91057","91057","91057"
"ENSG00000026652",235.874360728423,0.931105653661842,0.12234226480938,7.61066222791106,2.72695042730315e-14,1.45089514070736e-13,"56895","56895","56895"
"ENSG00000118680",5394.99010588786,-0.307351912104385,0.0403900650248445,-7.60959191116252,2.74962718001238e-14,1.46243252901561e-13,"103910","103910","103910"
"ENSG00000085224",2387.67401984418,0.403085299569656,0.0529852380300462,7.60750191102434,2.79444390459826e-14,1.48573283787768e-13,"546","546","546"
"ENSG00000148634",2403.54323251225,-0.413891916445029,0.0544081090835178,-7.60717333163876,2.80155481693651e-14,1.4889763754782e-13,"26091","26091","26091"
"ENSG00000056586",1240.48777802984,0.462973142316251,0.0608700127404027,7.60593141799938,2.82859266151013e-14,1.5028045654411e-13,"54542","54542","54542"
"ENSG00000116138",690.838087073522,0.576561802768461,0.07581381329359,7.60497035725822,2.84969202490122e-14,1.51346886713492e-13,"23341","23341","23341"
"ENSG00000198786",47897.2542942667,0.287635917484813,0.0378575399510768,7.59785019989476,3.01090569105262e-14,1.59851325917628e-13,"4540","4540","4540"
"ENSG00000100422",1943.83293778564,0.406684502017945,0.0535555200611935,7.59369905386521,3.10899996674975e-14,1.64999789376874e-13,"64781","64781","64781"
"ENSG00000118526",286.114461719718,0.86768771457859,0.114266020010486,7.59357606486133,3.1119537120741e-14,1.65097097942938e-13,"6943","6943","6943"
"ENSG00000125965",149.178318845852,-1.31348994004442,0.173110262849282,-7.58759139074268,3.25906739826022e-14,1.72839637695427e-13,"8200","8200","8200"
"ENSG00000165806",322.491285963697,-0.794853886907423,0.104821591877194,-7.58292134924504,3.3785967763105e-14,1.79114242047713e-13,"840","840","840"
"ENSG00000152683",498.032177958779,-0.678044428319541,0.0894242164924973,-7.58233569065074,3.39388763010074e-14,1.7986017940462e-13,"55676","55676","55676"
"ENSG00000120833",372.630780387736,0.774279668247838,0.102174380341132,7.57802166905962,3.50863809193192e-14,1.85874580154179e-13,"8835","8835","8835"
"ENSG00000099860",318.444999975179,-0.793410337814395,0.104790995535044,-7.57135986506648,3.69337346845504e-14,1.95590866611895e-13,"4616","4616","4616"
"ENSG00000125967",176.973703056828,-1.06514425853733,0.140685998128802,-7.57107510842807,3.70147953437102e-14,1.95949731959627e-13,"63941","63941","63941"
"ENSG00000134686",2577.61019149872,0.382095542305911,0.0504905153146033,7.5676696885563,3.79978662332665e-14,2.0108170647967e-13,"1912","1912","1912"
"ENSG00000132436",157.76938240252,-1.11341902085449,0.147149776735928,-7.56656955621897,3.83209038151151e-14,2.02718406470627e-13,"63979","63979","63979"
"ENSG00000113712",2479.36507256651,-0.40993920721499,0.0541803070541573,-7.56620310042217,3.8429106583117e-14,2.03217858924283e-13,"1452","1452","1452"
"ENSG00000196313",698.471856131677,-0.565575469275342,0.0747533277711063,-7.5658901902953,3.85217367706304e-14,2.03634632900126e-13,"9883","9883","9883"
"ENSG00000171466",549.265097855644,0.636727655988037,0.0841603460066274,7.56564921843235,3.85932208290048e-14,2.03939364854024e-13,"54811","54811","54811"
"ENSG00000165525",889.209480144293,0.519814144779851,0.0687158910471744,7.56468608437299,3.88802384904598e-14,2.05382421101217e-13,"9147","9147","9147"
"ENSG00000100479",37.0829923001356,-2.64019396519629,0.349060753042251,-7.56370901679892,3.91735530226153e-14,2.06857694176748e-13,"5427","5427","5427"
"ENSG00000106397",4288.14241066278,0.349677643740563,0.0462438076596351,7.56161011468323,3.98110183641814e-14,2.10148563270525e-13,"8985","8985","8985"
"ENSG00000090905",1733.8488680536,-0.412757353765578,0.0545936542377211,-7.5605372003178,4.0140806013777e-14,2.11813533487664e-13,"27327","27327","27327"
"ENSG00000124171",33.0932351650537,3.24880514191331,0.42976119037374,7.55955915676797,4.04437724321792e-14,2.13335833251774e-13,"84612","84612","84612"
"ENSG00000196267",64.4350101951068,1.86763033371719,0.247061852064505,7.55936344729405,4.05046663652199e-14,2.13580598529736e-13,"162962","162962","162962"
"ENSG00000110427",459.055971328162,-0.677630169370619,0.089682530666238,-7.55587698447632,4.16046928147412e-14,2.19302561768117e-13,"25758","25758","25758"
"ENSG00000166068",1743.40755624589,0.408416147246748,0.0541237054126382,7.54597535650951,4.48914938197345e-14,2.36543023208884e-13,"161742","161742","161742"
"ENSG00000184497",127.139528239384,-1.24548664469931,0.16523059701084,-7.53786930042746,4.77712280036146e-14,2.5162700440217e-13,"348013","348013","348013"
"ENSG00000162630",36.2936814473686,-2.75263394190459,0.365332252292204,-7.5346042530703,4.89818041933242e-14,2.57911336263384e-13,"8707","8707","8707"
"ENSG00000170632",329.558119505456,-0.792897016830042,0.105280117559175,-7.53130823951047,5.02344448123539e-14,2.64412588444454e-13,"83787","83787","83787"
"ENSG00000206418",565.104492257708,0.623469221375717,0.08279527501057,7.53025122866156,5.06427891996615e-14,2.66466771590365e-13,"201475","201475","201475"
"ENSG00000170271",169.142370545302,1.11286876844479,0.147801808151228,7.5294665360665,5.0948040642759e-14,2.67977238755525e-13,"10826","10826","10826"
"ENSG00000120253",426.492707980034,-0.708047032054243,0.0940645891097779,-7.52724312895173,5.18228220406232e-14,2.72481181318125e-13,"348995","348995","348995"
"ENSG00000114698",145.673783961249,1.17152484135104,0.155673089281652,7.52554501717028,5.25008610170315e-14,2.75947820852001e-13,"57088","57088","57088"
"ENSG00000156398",29.4001584050284,-3.52403018889137,0.46840302403365,-7.52350008021768,5.33289676246946e-14,2.80200472318271e-13,"118980","118980","118980"
"ENSG00000129810",38.890579035127,-2.65416038435034,0.352802719428499,-7.52307235230437,5.35037951150077e-14,2.81018864007478e-13,"151648","151648","151648"
"ENSG00000164209",1262.7379460578,0.459026872194945,0.0610248026413644,7.52197225270177,5.39560372227573e-14,2.83293222867473e-13,"91137","91137","91137"
"ENSG00000103264",382.736077801517,-0.758921449738159,0.100904594280739,-7.52117834819962,5.42847376900235e-14,2.84917544186455e-13,"79791","79791","79791"
